,CDH2,CDH3,CDK9,CDKN1A,IGF2BP1,IGF2BP3,IGF2BP2,CTCF,COL1A1,COL3A1,CLDN7,CSF2,CTGF,CTNNB1,CTSL,CYP24A1,GADD45A,JAG1,EGFR,ELAVL1,ERBB2,ERBB3,ERBB4,ESR1,EZH2,ALDH1A1,ALDH1B1,FAP,ALDH1A3,DKK1,FOXM1,FLNA,FN1,BRD4,LDLRAP1,GATA3,GLI1,GLI2,DLL1,CXCL1,HAS2,APC,SNAI3,IDI1,IGF1R,IGF2,IGFBP3,IGFBP5,IGFBP6,IL6,CXCL8,INSIG1,ITGA6,AR,ITGA3,ITGAV,ITGB4,ITGB5,KRT5,KRT8,KRT14,KRT18,KRT19,LIN28B,LCN2,LRP6,EPCAM,MCM2,MCM3,MCM4,MCM5,MCM6,MCM7,MET,MMP2,MMP9,MMP13,MYC,NOTCH1,NSDHL,LEF1,PDGFA,PDGFB,PECAM1,PGR,PIGR,PLEC,POU1F1,POU5F1,FBXW7,PDGFC,PTEN,PTPN1,PTPN3,ACTA1,ACTA2,RB1,CCND1,ACTB,CCL2,CXCL12,SHH,SNAI2,SNAI1,SOX2,SPARC,BRCA1,BRAF,BRCA2,TCF4,TCF7L2,ZEB1,TGFB1,TGFB1I1,TGFB2,TGFB3,TGFBI,THBS1,TIMP1,TIMP2,TJP1,TP53,TP53BP1,TP73,TWIST1,VCL,VDR,VEGFA,VEGFB,VEGFC,EZR,VIM,WNT2B,WNT9A,CXCR4,NANOG,PDGFD,HMGA2,AXIN1,AXIN2,LGR5,TP63,PROM1,ALDH1A2,CLDN12,CLDN2,CLDN1,DCLK1,AURKB,CYTH3,TJP2,CD44,GIT2,CDK1,ZEB2,CDH1
TCGA-AN-A0XR,2.16558891992546,11.3726280887398,67.74484422514841,108.68224121178301,0.28653230910211896,0.18650880188084196,0.37631853709028007,26.853323212957,1713.46807969827,703.783861706286,89.1435531257501,0.1,101.68298056747,198.596066959325,49.8006929500527,0.1,26.2507044888035,12.517310336261101,0.875080237685788,33.512470974717004,73.04843603420629,296.609744438334,17.2170401563483,476.03125831935404,31.1028799515322,1.5951729437156401,29.792783198798197,20.5880495010278,1.87976400645081,0.18852527874277697,36.3749455494968,277.322906599407,1256.01229950899,34.7066119622462,40.6197811168049,565.852137932921,0.16665816847247197,0.56730350397137,1.18529728924771,0.335789088706762,2.3491478660582,4.62839228806324,0.499113971854743,24.3320009152641,68.75544302687321,13.1465891588591,142.996673971946,59.85243517446529,17.7479524506355,0.172278077169361,0.7115946734511651,14.5504238056987,25.1692739926596,22.9563330518799,16.6700208489277,14.8655231093225,37.2661370614804,147.906169053354,2.8374538390233304,1422.33003464585,3.0321300487342406,1527.73713568026,1871.0483774244299,0.1,20.5956538852793,9.70667812642318,246.671723333478,39.256456839388,96.3474304238448,55.792647362786504,28.584298674962803,34.4648794245515,76.5733734385645,0.480215385637168,167.995815086741,46.9601122639139,10.1694692068543,15.655749945019501,6.14224599753104,37.4315098403539,34.9736875303945,7.1630799718899105,25.052130394036602,29.656101249435302,4.29080373164188,0.16102581965035098,44.5806290132049,0.1,0.287963388132344,7.09360430091677,16.9889797876081,31.0456821866399,77.99966080750559,6.0283813470009395,1.53079630175089,317.20370332873796,15.880911165051698,403.732842900579,3541.4996885303203,24.3080557960249,44.2644703609071,0.1,12.725525710067,4.36445471708596,0.11543628892352499,1103.2248856328,6.455628263818589,2.76548273238038,1.6238608093664801,20.906635044537698,14.1116477264938,4.15432236535277,39.506966657515896,22.6818796845877,4.10762548618085,31.832829151149,224.325571834219,239.74153261692,974.232088309178,109.75981250362499,22.455982414131302,85.84461707739379,36.0381752264497,8.008557680602612,2.5731594019006603,51.7345390520026,25.6551538420403,74.04815066511,193.43087559031602,4.22537688852696,479.678937836938,2097.11466554041,0.24240657893264497,0.5094998639614711,15.906078159186,0.118704482533433,3.6772156368437003,0.22546333541901897,45.5398873581361,4.31968996597219,0.12286190245624799,0.570757076280202,0.173610478635898,0.1,27.304686520244303,0.1,3.5083728688455404,0.6537225739190989,16.9262593218771,6.881774427718099,55.261697352145994,28.464599269632696,15.386557609023399,71.3429279366022,2.4436490905875297,128.95044310916902
TCGA-AN-A0XS,3.10974020154137,11.872116490415301,42.512857268959706,78.08110305912659,0.158157746027025,0.234011334899908,0.5617543078095071,47.6118135774166,2518.11872246747,1821.25676236279,126.205995749256,0.1,481.88049677497804,340.89734475540797,98.2201991327791,0.123672874333615,74.7767820948576,18.552632948604302,1.7624232790387198,33.2274132060924,161.774374626717,249.042269308682,5.867698077445941,221.21014204661898,7.176393242831559,15.7880708836803,34.942697680588104,97.6003500495207,13.7018366321472,13.740736523702099,8.54957619482743,528.436094195842,3270.16522858508,33.953643570527504,32.1786659553791,285.207819076409,0.49848582374384603,1.6925335252484,9.64897808686007,0.165539173837201,1.38100736661694,10.360551035397698,2.4105172873805203,26.7338440462357,46.83729508131061,38.173568056783296,120.295828127969,95.57639720142309,32.001570921651805,4.1755948979821405,0.7324985766408431,30.2537813292701,49.5176291859455,25.9872510518718,34.6131172195767,47.5505774040066,25.176118265607702,229.164388751132,28.3603888725592,2746.18683604816,36.4556103273592,2156.9503693627303,2720.52017186599,0.1,2.9527706740648503,11.229172810588699,195.571827468671,20.1447412217418,70.1483309028765,54.9042567820609,32.9533923161747,17.2710013509592,51.062124976164704,4.733557507122519,418.24302298109296,38.0205811884204,11.8799642307527,15.5343020785375,10.8910890166186,33.178616649344804,48.07495587514279,10.9661342664051,58.310145285004396,125.648403696187,128.395449997808,0.274534513009475,100.645479567231,0.1,0.433656641150263,10.521025328561,21.6287231724475,33.152422102564,89.1805037592682,5.2115755123628,1.33915842325895,798.5782904745861,26.8106279429855,119.90535638018,5477.7404734049,42.142619353404996,238.82533095392898,0.1,18.3374351082625,9.41881642403797,0.112875470882399,2186.76686482082,6.9240136640441,7.02909701146162,0.9474943615107622,47.6047296282322,13.9303016663407,16.3994939884117,67.5768315814614,47.5162594334871,8.964655500816711,38.5380353451203,151.592723329384,284.863033922576,1127.17007525922,337.1080795907,29.1023759610852,89.6543296753854,22.2840268125699,2.08110311439234,8.431523689375611,83.68631551919592,23.299649039303397,59.1614379405461,204.34064080518502,13.768707870933198,300.464901038561,1425.4209419519198,0.980302001770155,2.1489431506725403,119.597270001427,0.1,10.277745387756699,0.13009365042492,52.826067847987446,5.097368610853089,0.45737053395674604,2.50610200383489,0.675047966707876,2.89658825410058,26.562448676288298,0.293217965312878,4.81087173896447,1.8608801826534098,9.60683751720288,20.8323353048572,26.8950641651843,180.904919123205,28.9114951301394,13.8925959383196,12.692757632402301,160.038383237855
TCGA-AN-A0XT,2.31844123930006,2.4263446598250202,49.52274428084971,28.515685551519603,0.1,0.24349904134546999,0.267126815732405,54.90662515361429,441.303598072975,411.953331379147,68.5835444485344,0.1,232.168467202896,176.61713970081902,64.8916525511125,0.1,14.0484225723809,64.1530431871777,1.9336567051967002,32.405195114263805,90.2221571996134,241.621362915538,0.9318326818262599,723.9256178095711,14.075313496323199,15.6629417783903,19.8312598015365,21.6260392630303,4.0098528750668505,0.12313544674060901,9.25130480271725,145.41137264951098,406.606431184253,52.4063949402604,25.542930845852197,633.048556976576,1.42408737779129,1.27609401661836,7.457704560937881,0.22118348555612802,1.51502653794489,10.7645947558945,0.6147062127628959,36.7159897129774,126.052575035293,33.6129267795359,133.976210278401,59.9046976522448,14.4285570578825,1.04938950862512,0.35514807963739,74.2437183009808,64.3378550623417,34.0489014822681,22.0309243592032,43.32967992878471,38.295998760604206,134.869726721304,21.499891327601,1270.21674726466,16.1278492483163,1529.07334332543,804.9052854717439,0.1,0.7915231965916779,9.66439486278684,223.84566894754,19.0216213716173,56.152561051343696,25.7673062786636,22.752132591697503,13.842390460278699,59.337795691759005,14.3430858076759,97.4508283461031,14.9218244549597,0.159525849216475,78.20423041677559,8.71273942312976,41.772450681411,16.4807197426733,11.952527432057199,53.722713131498004,126.564015716269,2.16963113790549,2.64919191031261,32.047094926543195,0.1,0.40964551831108503,7.30494285310997,12.334865377502801,43.4628077142762,50.9850539675842,5.118950635852349,0.1,498.40106340252197,13.8191633190189,210.107246681082,2312.49820490375,61.30883067555921,57.850739228514605,0.1,7.43777099725128,7.55890459220919,0.34366527076301695,1037.51161062936,6.0137435913332,16.6608807832547,0.47881116038558796,23.903818349875603,17.8527408954177,13.9589415179,39.5763900114169,23.330768336961302,5.14361878291009,19.4376778636794,66.6372512676083,165.785305953227,618.316117863476,146.844771528552,32.2578656227655,85.88042206733479,21.9732225136953,0.588905316212447,4.47582385925246,104.24705415327,6.89195973357166,186.440372798096,103.658609840582,20.3025951195957,216.496878461002,777.6147215854511,3.215094986326407,3.09663833477437,69.7952152254316,0.17847883419520102,24.0880203874932,0.246963007992719,42.3563813529866,12.5986014351545,0.197761953267769,3.62003472502212,1.4153828704826101,3.73164161337495,23.4812619383319,0.154305412251857,4.01741045056849,88.42513151980474,2.98861294870281,12.9646101990398,54.43239017882011,568.2302956026701,25.523432400367497,18.9796815614357,10.1758062862977,350.747771180595
TCGA-AN-A0XU,1.14025479568299,99.77460050570178,43.40282322232739,34.1911720688327,0.14606687748595598,11.894872823743698,2.26242407545422,47.075571292554905,470.42683787946504,312.155900290082,75.427277334272,0.5572807020412789,515.572283094065,393.017940774971,124.126632693944,0.393379020783743,14.1627431564327,31.684418784435803,22.2221203816144,41.641331940357205,118.52224865208099,83.9028560889034,0.137667782366405,12.8806892235728,52.2331090468855,5.99056193097996,15.813997723125,13.8760827609924,7.33977506475837,0.310502826926646,97.58227944894391,470.641230356595,1074.78936868952,47.340378083582706,12.6976544942573,13.8803542127401,2.22761352848245,1.19285820658822,14.752799723042322,2.67041119224028,1.48367873081583,7.73504087360919,0.8095186854084321,71.7326021950804,1.47075286178325,1.22073149473701,201.373091050006,865.800211266856,16.0776924131475,7.716204481619529,11.163167733045302,48.1370459038262,41.5915829777084,1.15513893612682,12.9658315602417,63.655412552589105,117.876839234501,54.2459950376863,1327.98075554587,1534.51798352454,2163.9695150900916,647.202848470648,1022.2723172514,0.500941856780406,8.64166167755203,11.1598524974653,398.074399170327,82.88484669050591,146.34109622206,173.505469243571,104.78136952239953,95.3205192068149,133.570122430014,56.629791071650615,167.530888633226,77.03699533350459,1.09748940806402,97.747655155447,10.686089851648301,33.9372687113145,3.8840246045827596,8.48690151600175,12.0501036738721,41.95400090388021,0.143737694725582,0.298780908342557,52.2351234387041,0.1,3.35615096885594,19.2206512503061,14.2205858588867,23.5145677212613,40.921418179399296,6.31460520160403,0.691475660573187,114.584772426847,6.907298431045341,33.1416657090111,3641.1253876951296,73.50476881597541,25.5237007712861,0.30363424970263003,17.337944421408,22.5350005295515,0.1,527.802909065083,0.866076580906343,8.82115282933891,5.643028434443522,24.1357722192498,34.238700332319695,3.43127486104898,22.748326078128,19.4804759352306,7.734032121422301,10.4304878081741,788.513050555705,85.3438869479003,678.149849613569,412.17280849237096,36.793069203678705,59.1607538256713,20.807923343396602,2.2123099269805095,1.3760896060772698,51.305531674765994,39.42929584839921,218.15810642459908,70.7126105168165,3.3836176595953704,329.895092946295,1611.07463316996,0.664003149434729,0.741130104572451,165.917724864104,0.116231586084188,2.53375277078157,0.31684334000368697,21.2104910621136,6.465970655756281,3.16901271614239,4.45923321968452,97.23503981544079,0.302373473060268,19.2038605044975,0.18989009200503196,15.1245128798487,3.20266583684698,59.482125688280604,12.6153175600246,21.3252024008357,257.733350625649,22.753211016322798,62.521982059244,9.65423519718277,94.80484792448222
TCGA-AN-A0XV,1.71845569135261,8.62206760993171,38.5924904741243,63.9322015683339,0.1,0.352453006693524,0.8973061196133121,52.244183833667705,1414.07742939635,1227.94931401542,114.370360423524,0.1,355.498263640107,322.16219974992697,65.6454901249553,0.15786850894871302,34.5182518074496,29.3639546479639,3.3220414295841403,28.966657573243697,88.5734437604381,224.000825931476,11.481375281896401,476.83343833309306,14.4426891598361,36.2899853322181,38.3318659733326,58.2195300217175,13.616074443864902,18.0851070143745,16.578178665371002,184.408224786927,1660.50997028594,23.0152322541615,26.208248728706103,379.539778399385,1.63212658790986,1.33571885194594,4.028055444414299,0.9343661640273,3.13809957427467,10.2208005242019,0.6938607854623421,51.3054098727243,26.8277295911805,44.0748281618145,113.96604038107,158.709435091103,24.656932517399202,3.45566586532938,2.1198542898534503,44.4850260761558,59.5807575210843,24.1934354283925,23.8480694565527,53.647503690669005,48.938489496032,164.325946877089,47.882573668191995,775.476135717827,42.129616335452205,1119.7372952717699,2182.31594375406,0.1,0.7525652415299781,8.96828855625153,285.647848109866,17.5655151675999,55.14043187234079,41.106543808584796,22.901192478449396,23.5459225295658,42.984460865706396,16.5428944917314,437.14922561469297,28.950904442417198,37.8574303501562,144.832471180604,8.24837174344696,31.571033254693603,20.030202840340298,8.27573287798275,26.2766343369306,134.606315633462,7.4423605463325,1.54302349082107,21.3710161883671,0.127281834930629,0.253478632249235,8.995903923225882,16.852309908126,31.2881793050916,73.1758231468275,11.3745932130217,1.60456145086317,564.3800643075331,19.9736824544857,244.72934280411098,3864.69817878957,60.597915248918,223.260422887645,0.12554810673630498,16.2742895488046,5.17379927620168,0.112590622461386,1544.0440214505302,8.22307778428967,6.36825164598451,1.06787637282223,36.6103320626381,14.5664549336095,18.627856783232,40.4352694824639,34.1256448943482,3.4668730400924397,46.493945471428795,105.72841405408899,173.396876860406,607.4813731482029,356.99563909619695,36.2191206261934,82.6824571030491,23.1115688396,1.12819058008324,8.29112499324925,73.9059340425047,11.5667976098979,30.6025602746662,127.407384897755,12.681807891690301,213.59230641252603,1256.8651272520099,1.3893171128184099,2.24518251294606,97.49877586053829,0.11525876372528698,23.484636510016397,0.521034857678534,13.693080309994599,4.9597594735808395,1.31325385957202,3.84388441864097,1.2434043076499801,3.4941481381707202,38.7505471945882,0.15247609596609,38.121714675945604,5.3190869197243495,13.1022688672851,16.7644917966279,26.009588312175,543.039960883921,25.029267987649103,36.6130785006879,14.277120559979998,268.149555386667
TCGA-AN-A0XW,32.519260360729,33.8756806199972,35.7932645469549,80.1056007271158,0.148014850791616,0.587489896248593,1.26232087113381,48.2268031214511,4921.83440317927,3570.1690529731104,47.215162326905606,0.21149849114383398,458.27126156893206,296.724904693553,119.862352755798,0.202937811143953,62.677000509294395,30.890789267356702,3.7831290095805095,34.3939272907543,91.36715820435909,129.274529931829,5.92312368865793,64.54910916047271,17.4733884483885,57.7584031811383,49.843755320254495,98.6397607138596,14.179404487011302,0.566361570636681,38.180936580235795,547.62857558851,3365.39512519427,36.5719613744499,20.378097035691898,214.082227122476,1.07657385410007,1.34178243465372,3.2644377032129,2.7943972310526,2.78951866525662,10.200211316488,1.4333740106996202,78.3534184537818,17.571979432381,104.474120308111,221.342938146829,656.580850951989,19.3070707188646,0.7610144411452919,5.84154487499539,89.8303895899581,75.6407146811429,19.4065598917142,73.8743970675443,86.1056238084069,27.1985111609574,253.60092211147997,59.9602835422444,1068.93297139344,68.0011433860704,799.019491505551,1479.4872472731101,0.125387561355964,1.8685834088921398,6.96206906060889,203.56289386416802,25.0527570993586,78.1002738068677,53.8608836972906,42.331859315864705,37.4277875664067,60.43400433347529,4.56906348588333,649.7712363295041,18.303811613729,27.5074584689389,37.7908326956367,10.0663039002473,47.30959873296061,21.354124779342698,11.4639117747187,35.0558863455659,58.60433562948171,11.223387438564,0.332034482934677,31.5760220675805,0.130573413975345,0.237494842720976,9.19363299695982,34.3353043678586,47.610904659143294,38.7327399154378,9.04429418696261,7.1789228131590495,1100.05027355626,27.9964344216489,306.24181610963103,7334.04633604657,130.013834649546,142.940840870104,0.1,33.3260648537084,6.10117192796862,7.8143948985349905,3464.80016090357,10.255542385139199,2.20079791916339,0.9339114386133459,43.978499164921296,12.268097293624198,19.5548395162183,50.56432772477861,59.9614572701365,7.54139069287587,62.2210448260825,195.092429340512,464.04989433126605,489.10642300165904,489.17083769112395,32.9207856414699,50.9828554054756,29.9244991222782,0.561779802647796,12.647858774152,87.24138334719959,21.8540215363703,53.5888390984389,96.39981003467291,13.2648548401346,121.44321269397699,1883.8538675916,0.713135251724571,1.28624118909584,120.078353041998,0.1,9.17603164249144,0.41453399345891995,14.665373751521301,4.67125340680835,6.97974275952492,9.0730141390558,0.31384096018850605,2.06258693531761,20.035243469538898,0.12360902083772699,5.6763439345085,3.38289222111202,14.2436291984882,23.4369663689998,34.695295680067304,301.928427718088,31.326168699495696,77.2917888546132,22.966241681634802,230.275996826109
TCGA-AO-A03L,2.05927154300758,16.6832762651044,37.534016619008,91.867854936284,0.123965919621742,0.24753787472011202,3.78078133524184,56.2780231266006,2176.12868845118,2172.83815159946,217.076507329196,0.19654141232109196,377.03439823303904,185.656135399049,92.35456273899521,0.11115887534307599,15.1506459359673,27.554287987544697,3.5265767236246,35.4911267578743,234.693994328946,354.42440937358003,5.70172800021959,63.0053611727248,19.0251545900032,12.0076856167059,38.3149986088317,69.9273119925714,10.496170464353401,0.4482881668781579,24.22207392331,236.288762538089,1950.03877577315,40.1774167369543,27.4775231807413,339.189179557666,1.51983952173498,2.1639825886618502,3.16727279950994,0.223859645153092,2.57246791799427,10.970613287340699,1.0607258227733,98.84756908236722,46.81865421648621,29.6806983722466,93.8989964118638,252.956760122011,17.0810165874605,0.602460188851797,1.00490686533675,41.400746865143795,42.666275766186,32.6057259025972,48.9595163024251,42.0110843708163,86.308517242896,153.79600647490102,82.79828239048321,3034.9779074259495,96.49654720014709,2963.62634938909,1906.25536283492,0.1,5.43720082240068,5.45109020106671,544.665985771077,40.495332419049504,118.985970016593,76.10713465669599,39.0314483736695,41.248013089580105,95.30064722554519,7.33991126844272,216.18590062013,13.9636874799086,18.701823485494398,70.3407610181782,8.04349730965933,49.596736562738705,25.7980307416647,7.275452483335281,62.0293388611582,67.2281035691651,2.7996198830775203,1.6281175373022199,43.9281776711681,0.1,0.14657518125071398,9.232743687589869,22.212356085426602,45.121855965806,46.006251645220296,6.366890504825469,3.76057583042906,632.9619873499109,21.0835407091601,251.76460187870202,4117.50745906115,46.9087568732281,61.59346881079829,0.1,19.4929398391195,8.086936051669461,12.081998386453499,1791.6764641948998,10.015085894029,4.48498946093903,1.7986168482598301,18.717889165040802,14.7062590403132,18.4912876606789,48.17876416054379,33.4653208211508,6.28108331315839,128.991572985696,166.087087168357,253.95362889730703,574.833135708625,253.369801375169,29.776839988805104,35.7670068690515,24.0936729841911,5.16968980252543,3.97367142853803,92.14172642502778,21.0790784419098,35.6929804853487,131.042187487956,6.62035730698459,306.45965555135103,670.5623798575521,0.699134575744699,2.1426963509007497,81.4260825508677,0.1,8.71193073717206,0.376486084679233,34.9656695193674,15.6490128378539,0.3587114348354729,9.404257143088419,2.4752931314855804,1.29282647733883,14.434811509844598,0.1505931682683,2.87494933204426,1.95270431085601,66.10315198612989,12.450143774507302,43.7297418561261,50.216788713830205,22.8803311195949,74.62235555239891,9.56320775043415,341.113302816953
TCGA-AO-A03M,2.8646797467913196,15.192607089868,46.722334210446704,58.506616221852894,0.107862367269805,0.54229333116261,2.37708300467192,62.886595300222595,1100.60982583185,617.170387221595,74.1942349933571,0.1,157.75275051596302,213.56989289630297,124.710612124298,0.263352299568242,27.768968355332497,19.4688527627546,3.69926479431216,28.6163524819941,274.052678910704,138.319180003037,0.781365948331527,45.632054702610596,45.9636385966803,22.674971797993102,15.631838162523,36.928657722490705,5.8463823621869,1.4666288495965099,38.2776889989644,350.34389361405,867.237664664695,24.458267011384102,48.614773965720794,442.91985867020895,0.60676182439998,0.636831968782478,3.8867833781417103,1.45527499054436,5.2457218620266906,7.91240165529722,2.83565090935846,44.320712546121996,18.3968076585898,10.7186497011373,124.947703819023,2374.0688143857997,19.936596844152998,1.8332733913976202,0.961583768862052,66.54329087346,23.996673099568895,14.487924706031402,18.5836699961101,26.7706249893815,33.7180747918105,142.039888469989,43.0220259472606,4196.28275147255,59.196506300005105,2329.237548706,3448.91942601666,0.21341592402609602,22.0942156767418,7.94951661893133,225.117474202915,37.853807227375704,50.9793543124459,58.452378888640204,46.2825375716012,32.278249614536904,42.3248047053678,15.241911503891899,206.93348441964,32.8136880872323,0.21520674340700102,62.933981902289894,10.369902227640301,42.274551566182204,18.334765191871604,13.1389908867945,75.70403075472649,78.2429494252213,12.571262106531801,12.9204664564365,70.9624548901529,0.1,0.169540660375137,9.00140987497462,15.891310327904,31.7614782521696,196.45395797137502,10.1482892068982,0.236749913024809,218.615912651985,33.428916136802805,128.620067696905,5619.85153328579,48.6697719361209,72.2777465500996,0.1,15.9375162539028,5.26473871978592,2.73208686505021,715.110903399232,5.32329137307251,7.755331191842201,1.7772612928936002,28.892698839371,11.433294039811802,11.2229936466304,42.4094773330405,18.1701779452847,4.92679665560724,33.94658262868089,99.5276207834343,178.655015717478,514.435588766305,199.338619718885,15.982635640780302,24.344281225790702,17.4619151391299,2.7220938192632596,4.43366452512324,51.64868747197411,23.2142962678896,21.960917390040898,186.676979123164,9.23430995346611,489.73789173730995,753.9305006441721,0.703160961876282,4.8255227206310805,110.06771949483401,0.19357468983103598,5.92624784819468,0.931374909527248,25.1379756797517,2.67223264701404,0.15794176845051902,13.2332086029168,17.8244150554662,1.54974860587825,8.72013073489015,0.140414677516317,2.72246497145539,13.975073638603302,17.0739251246049,8.61626389321463,36.91405481742579,81.4779192673659,23.3853394561725,40.4035298160524,9.733749786359802,662.7785108296599
TCGA-AO-A03N,1.25335037694292,2.77841302058395,26.988461762539895,39.41791770528471,0.130836757357744,0.178130692760851,0.574834914206974,42.849812997290705,2259.0467003169397,1142.3133892905,70.7840447829338,0.1,76.0397741888792,105.27877035488501,40.281996350556504,0.1,13.3665883533329,14.363463529807401,1.00078887208185,21.9909208218886,52.093143379572496,254.040198719001,3.1433429447835897,54.2835843918398,4.93777113580576,4.2126862957891,14.308615379543,72.9062950918366,6.401537692829269,1.5173788900352299,17.5979284586419,74.33622506501209,1279.3377528283502,8.78206976009745,10.358229142081901,354.325983945127,0.5844120468827161,0.8996205820590691,0.807970864709475,0.31544755762239696,0.8678112242129108,2.34627605264286,0.393814609899436,19.353750261574604,3.9678718877560497,58.953229478786604,156.700107962556,103.78572003665899,8.490240150434639,0.12483712136583,1.9692844369493898,21.1219385439762,10.9857960550054,9.072152631383481,4.37870306710046,19.139709919081103,6.42916901102792,80.4711895132274,1.75481205069758,1339.3770782066301,1.26893849210334,1503.8604400761599,971.012421766125,0.1,91.3767568511449,4.116516713571,313.786822700934,10.763903039498802,55.2069328534101,11.047101997635,12.419596855797698,11.557614972282698,26.953022977397698,0.47949796865230104,353.631556425074,304.885487119652,58.0994171178839,3.2688415610377204,3.91991132746713,13.358881095680099,16.9946258190699,10.7989213469942,30.2128329121649,63.487591443396596,0.303918864761513,144.765804334736,22.3050378789438,0.1,0.1,6.151070464886639,10.5524129429654,9.6851350754843,14.4637065684589,4.91143159535836,2.0822150741523,845.0329073329871,15.064331429749698,59.1589593469861,8130.4056749333995,13.8272211616972,59.055911837787896,0.1,25.975790433070603,3.19646791974644,9.54998072514999,1393.11829893105,7.704387938577,3.2976718239849503,0.37891037011341,10.3908379075624,13.2918966142906,9.30416234491224,23.715254688995103,34.4049683890996,6.53186514671137,28.539920424622103,345.696038755339,87.059505053648,1321.8909488101801,136.73065208576298,15.937777667785802,111.96504283808999,13.701452401849,0.740125771610753,8.33770947350461,66.1064323977365,15.022472785629198,47.1413981939034,112.633567449884,6.349478423666049,206.60102954666402,918.852701685015,0.369520554982801,0.28796764471395003,84.78164946754501,0.12612396813030902,4.9577476274669,0.34149720852824705,10.648451805779901,1.16517308949099,0.145529664524142,0.165195288057541,6.34927568545328,0.25268982291957004,25.6437194128486,0.24456814328634502,3.71516164984988,1.5543520191352902,19.724372409531,12.672120242351598,13.3244764909113,21.7987696538001,13.7515512737916,86.1702572123431,6.876340927067161,112.677943205592
TCGA-AO-A03O,0.48302198474753,20.2595509367761,51.435221255055,26.518292930605398,0.11009192401942199,0.385290875805099,0.632596380898938,56.4074887050442,569.827335057352,453.31249293064695,208.11108394975102,0.307578870099376,70.1064569972286,349.67786028556,176.663424765475,0.200024952107433,20.8506799251338,5.683514000101059,0.7903520257346441,34.633936915193,133.77367291938998,423.47529491925485,1.11705494265451,299.754173713641,17.845634704660803,17.2240501229046,21.0246627176116,11.7930232151875,2.18356166148361,5.51917470168213,52.7995733659403,397.15853624298205,477.717711996717,28.006986765066,27.891170566873697,443.101608790621,0.172381300805514,0.571781287050279,1.7752979682443202,0.8177656866504541,0.8199377003440459,10.519591907329401,0.720414157346843,116.689101489699,43.5529274931311,10.6726290013372,113.82150591940001,1598.8134079142499,5.58338962454381,0.421152035470841,2.04612479025462,134.847900975322,13.5823224298572,44.8286594173905,14.474004877083,18.581426807249898,8.906189398544381,73.66410438254191,7.39080857170508,817.148970306651,7.206527194846081,620.291394567082,1772.07067908814,0.115996470580376,107.10151059160299,7.077804699810599,381.34356438518796,68.4776858376359,99.4859152692439,56.1208930960856,40.7491655347989,51.45182623308129,61.826216727614,3.27284683738087,95.4722829114935,58.9399758743466,1.3868366884527799,101.059716393806,4.02420096932895,43.540822321814204,14.932403514386802,2.9912733758315198,21.013509897189,46.9104814813276,14.9412824887696,5.08849873289185,80.516379632381,0.1,0.357660244428595,7.282179063604509,8.20098898034283,24.3736221375237,81.29491547827121,7.169635355817361,0.857480032159771,142.642443701297,22.5726997190757,175.725221727445,5370.94220825104,69.643540662314,48.13648721222711,0.352007395094436,6.04310813916299,6.449542830520019,18.6520658527473,834.030411819107,14.4070305918717,4.40023907231318,1.1446442000084098,10.1798093701443,11.9490454854651,5.23553182503571,16.8367587257788,6.474453051817981,1.1531892528070802,27.1152829245399,51.1827678997709,78.7161828242049,178.396538161496,119.05501235656601,26.573071008101397,98.4707577267428,33.6368937686359,3.9171619807317297,7.81436554633991,79.9583423778583,12.7497759880484,34.7721320560227,53.0688190987669,3.2150340915228797,285.982931597994,446.34289282198,0.522460480260599,1.19304855489703,244.791348777319,0.1,1.97014597418349,0.152122702675728,35.968980231370004,9.99346204317102,0.39928620975652396,0.842625011856778,245.79237708277802,0.6478602861849421,19.640659884761103,0.545519796467992,0.9662264417544509,1.13936864735321,31.6731162811465,6.638629139288749,23.5634518105156,54.50201309251861,23.970081597782503,104.243629875207,9.69105375973082,219.66593976298302
